Provincias;Edad (grupos quinquenales);Españoles/Extranjeros;Sexo;Periodo;Total
48 Bizkaia;25-29 años;TOTAL;Hombres;2021;26.675
48 Bizkaia;25-29 años;TOTAL;Hombres;2020;26.824
48 Bizkaia;25-29 años;TOTAL;Hombres;2019;26.261
48 Bizkaia;25-29 años;TOTAL;Hombres;2018;26.135
48 Bizkaia;25-29 años;TOTAL;Mujeres;2022;26.057
48 Bizkaia;25-29 años;TOTAL;Mujeres;2021;26.120
48 Bizkaia;25-29 años;TOTAL;Mujeres;2020;26.221
48 Bizkaia;25-29 años;TOTAL;Mujeres;2019;25.769
48 Bizkaia;25-29 años;TOTAL;Mujeres;2018;25.856
48 Bizkaia;30-34 años;TOTAL;Hombres;2022;28.544
48 Bizkaia;30-34 años;TOTAL;Hombres;2021;29.503
48 Bizkaia;30-34 años;TOTAL;Hombres;2020;30.320
48 Bizkaia;30-34 años;TOTAL;Hombres;2019;30.976
48 Bizkaia;30-34 años;TOTAL;Hombres;2018;32.040
48 Bizkaia;30-34 años;TOTAL;Mujeres;2022;28.418
48 Bizkaia;30-34 años;TOTAL;Mujeres;2021;29.378
48 Bizkaia;30-34 años;TOTAL;Mujeres;2020;30.385
48 Bizkaia;30-34 años;TOTAL;Mujeres;2019;30.866
48 Bizkaia;30-34 años;TOTAL;Mujeres;2018;31.695
48 Bizkaia;35-39 años;TOTAL;Hombres;2022;34.521
48 Bizkaia;35-39 años;TOTAL;Hombres;2021;36.173
48 Bizkaia;35-39 años;TOTAL;Hombres;2020;38.151
48 Bizkaia;35-39 años;TOTAL;Hombres;2019;39.587
48 Bizkaia;35-39 años;TOTAL;Hombres;2018;41.625
48 Bizkaia;35-39 años;TOTAL;Mujeres;2022;34.100
48 Bizkaia;35-39 años;TOTAL;Mujeres;2021;35.812
48 Bizkaia;35-39 años;TOTAL;Mujeres;2020;37.455
48 Bizkaia;35-39 años;TOTAL;Mujeres;2019;38.806
48 Bizkaia;35-39 años;TOTAL;Mujeres;2018;40.702
48 Bizkaia;40-44 años;TOTAL;Hombres;2022;44.144
48 Bizkaia;40-44 años;TOTAL;Hombres;2021;46.059
48 Bizkaia;40-44 años;TOTAL;Hombres;2020;47.434
48 Bizkaia;40-44 años;TOTAL;Hombres;2019;48.151
48 Bizkaia;40-44 años;TOTAL;Hombres;2018;48.334
48 Bizkaia;40-44 años;TOTAL;Mujeres;2022;43.315
48 Bizkaia;40-44 años;TOTAL;Mujeres;2021;45.240
48 Bizkaia;40-44 años;TOTAL;Mujeres;2020;46.907
48 Bizkaia;40-44 años;TOTAL;Mujeres;2019;47.524
48 Bizkaia;40-44 años;TOTAL;Mujeres;2018;47.380
48 Bizkaia;45-49 años;TOTAL;Hombres;2022;47.924
48 Bizkaia;45-49 años;TOTAL;Hombres;2021;47.856
48 Bizkaia;45-49 años;TOTAL;Hombres;2020;47.539
48 Bizkaia;45-49 años;TOTAL;Hombres;2019;46.944
48 Bizkaia;45-49 años;TOTAL;Hombres;2018;46.484
48 Bizkaia;45-49 años;TOTAL;Mujeres;2022;47.849
48 Bizkaia;45-49 años;TOTAL;Mujeres;2021;47.456
48 Bizkaia;45-49 años;TOTAL;Mujeres;2020;46.965
48 Bizkaia;45-49 años;TOTAL;Mujeres;2019;46.259
48 Bizkaia;45-49 años;TOTAL;Mujeres;2018;45.985
48 Bizkaia;50-54 años;TOTAL;Hombres;2022;45.537
48 Bizkaia;50-54 años;TOTAL;Hombres;2021;45.261
48 Bizkaia;50-54 años;TOTAL;Hombres;2020;45.313
48 Bizkaia;50-54 años;TOTAL;Hombres;2019;45.527
48 Bizkaia;50-54 años;TOTAL;Hombres;2018;45.428
48 Bizkaia;50-54 años;TOTAL;Mujeres;2022;45.766
48 Bizkaia;50-54 años;TOTAL;Mujeres;2021;45.710
48 Bizkaia;50-54 años;TOTAL;Mujeres;2020;46.145
48 Bizkaia;50-54 años;TOTAL;Mujeres;2019;46.528
48 Bizkaia;50-54 años;TOTAL;Mujeres;2018;46.749
48 Bizkaia;55-59 años;TOTAL;Hombres;2022;44.094
48 Bizkaia;55-59 años;TOTAL;Hombres;2021;43.626
48 Bizkaia;55-59 años;TOTAL;Hombres;2020;43.399
48 Bizkaia;55-59 años;TOTAL;Hombres;2019;42.723
48 Bizkaia;55-59 años;TOTAL;Hombres;2018;42.312
48 Bizkaia;55-59 años;TOTAL;Mujeres;2022;46.418
48 Bizkaia;55-59 años;TOTAL;Mujeres;2021;46.262
48 Bizkaia;55-59 años;TOTAL;Mujeres;2020;46.089
48 Bizkaia;55-59 años;TOTAL;Mujeres;2019;45.658
48 Bizkaia;55-59 años;TOTAL;Mujeres;2018;45.254
48 Bizkaia;60-64 años;TOTAL;Hombres;2022;40.424
48 Bizkaia;60-64 años;TOTAL;Hombres;2021;40.001
48 Bizkaia;60-64 años;TOTAL;Hombres;2020;39.185
48 Bizkaia;60-64 años;TOTAL;Hombres;2019;37.760
48 Bizkaia;60-64 años;TOTAL;Hombres;2018;36.677
48 Bizkaia;60-64 años;TOTAL;Mujeres;2022;44.145
48 Bizkaia;60-64 años;TOTAL;Mujeres;2021;43.574
48 Bizkaia;60-64 años;TOTAL;Mujeres;2020;42.683
48 Bizkaia;60-64 años;TOTAL;Mujeres;2019;41.129
48 Bizkaia;60-64 años;TOTAL;Mujeres;2018;39.933
48 Bizkaia;65-69 años;TOTAL;Hombres;2022;33.216
48 Bizkaia;65-69 años;TOTAL;Hombres;2021;32.378
48 Bizkaia;65-69 años;TOTAL;Hombres;2020;31.854
48 Bizkaia;65-69 años;TOTAL;Hombres;2019;31.771
48 Bizkaia;65-69 años;TOTAL;Hombres;2018;31.891
48 Bizkaia;65-69 años;TOTAL;Mujeres;2022;37.569
48 Bizkaia;65-69 años;TOTAL;Mujeres;2021;36.476
48 Bizkaia;65-69 años;TOTAL;Mujeres;2020;36.002
48 Bizkaia;65-69 años;TOTAL;Mujeres;2019;35.851
48 Bizkaia;65-69 años;TOTAL;Mujeres;2018;35.905
48 Bizkaia;70-74 años;TOTAL;Hombres;2022;28.516
48 Bizkaia;70-74 años;TOTAL;Hombres;2021;28.503
48 Bizkaia;70-74 años;TOTAL;Hombres;2020;28.381
48 Bizkaia;70-74 años;TOTAL;Hombres;2019;27.885
48 Bizkaia;70-74 años;TOTAL;Hombres;2018;27.006
48 Bizkaia;70-74 años;TOTAL;Mujeres;2022;33.974
48 Bizkaia;70-74 años;TOTAL;Mujeres;2021;34.136
48 Bizkaia;70-74 años;TOTAL;Mujeres;2020;34.200
48 Bizkaia;70-74 años;TOTAL;Mujeres;2019;33.764
48 Bizkaia;70-74 años;TOTAL;Mujeres;2018;32.942
48 Bizkaia;75-79 años;TOTAL;Hombres;2022;22.500
48 Bizkaia;75-79 años;TOTAL;Hombres;2021;21.627
48 Bizkaia;75-79 años;TOTAL;Hombres;2020;21.183
48 Bizkaia;75-79 años;TOTAL;Hombres;2019;19.566
48 Bizkaia;75-79 años;TOTAL;Hombres;2018;18.415
48 Bizkaia;75-79 años;TOTAL;Mujeres;2022;29.856
48 Bizkaia;75-79 años;TOTAL;Mujeres;2021;28.752
48 Bizkaia;75-79 años;TOTAL;Mujeres;2020;27.868
48 Bizkaia;75-79 años;TOTAL;Mujeres;2019;25.937
48 Bizkaia;75-79 años;TOTAL;Mujeres;2018;24.512
48 Bizkaia;80-84 años;TOTAL;Hombres;2022;14.199
48 Bizkaia;80-84 años;TOTAL;Hombres;2021;14.388
48 Bizkaia;80-84 años;TOTAL;Hombres;2020;14.512
48 Bizkaia;80-84 años;TOTAL;Hombres;2019;15.671
48 Bizkaia;80-84 años;TOTAL;Hombres;2018;16.627
48 Bizkaia;80-84 años;TOTAL;Mujeres;2022;21.754
48 Bizkaia;80-84 años;TOTAL;Mujeres;2021;22.768
48 Bizkaia;80-84 años;TOTAL;Mujeres;2020;22.904
48 Bizkaia;80-84 años;TOTAL;Mujeres;2019;24.507
48 Bizkaia;80-84 años;TOTAL;Mujeres;2018;25.864
48 Bizkaia;85-89 años;TOTAL;Hombres;2022;10.899
48 Bizkaia;85-89 años;TOTAL;Hombres;2021;11.015
48 Bizkaia;85-89 años;TOTAL;Hombres;2020;10.923
48 Bizkaia;85-89 años;TOTAL;Hombres;2019;10.587
48 Bizkaia;85-89 años;TOTAL;Hombres;2018;10.216
48 Bizkaia;85-89 años;TOTAL;Mujeres;2022;20.432
48 Bizkaia;85-89 años;TOTAL;Mujeres;2021;20.207
48 Bizkaia;85-89 años;TOTAL;Mujeres;2020;20.416
48 Bizkaia;85-89 años;TOTAL;Mujeres;2019;20.008
48 Bizkaia;85-89 años;TOTAL;Mujeres;2018;19.561
48 Bizkaia;90-94 años;TOTAL;Hombres;2022;4.256
48 Bizkaia;90-94 años;TOTAL;Hombres;2021;4.047
48 Bizkaia;90-94 años;TOTAL;Hombres;2020;3.894
48 Bizkaia;90-94 años;TOTAL;Hombres;2019;3.591
48 Bizkaia;90-94 años;TOTAL;Hombres;2018;3.321
48 Bizkaia;90-94 años;TOTAL;Mujeres;2022;10.638
48 Bizkaia;90-94 años;TOTAL;Mujeres;2021;10.156
48 Bizkaia;90-94 años;TOTAL;Mujeres;2020;9.885
48 Bizkaia;90-94 años;TOTAL;Mujeres;2019;9.573
48 Bizkaia;90-94 años;TOTAL;Mujeres;2018;9.220
48 Bizkaia;95-99 años;TOTAL;Hombres;2022;766
48 Bizkaia;95-99 años;TOTAL;Hombres;2021;712
48 Bizkaia;95-99 años;TOTAL;Hombres;2020;652
48 Bizkaia;95-99 años;TOTAL;Hombres;2019;615
48 Bizkaia;95-99 años;TOTAL;Hombres;2018;571
48 Bizkaia;95-99 años;TOTAL;Mujeres;2022;3.006
48 Bizkaia;95-99 años;TOTAL;Mujeres;2021;2.879
48 Bizkaia;95-99 años;TOTAL;Mujeres;2020;2.703
48 Bizkaia;95-99 años;TOTAL;Mujeres;2019;2.506
48 Bizkaia;95-99 años;TOTAL;Mujeres;2018;2.227
48 Bizkaia;100 años y más;TOTAL;Hombres;2022;58
48 Bizkaia;100 años y más;TOTAL;Hombres;2021;50
48 Bizkaia;100 años y más;TOTAL;Hombres;2020;47
48 Bizkaia;100 años y más;TOTAL;Hombres;2019;49
48 Bizkaia;100 años y más;TOTAL;Hombres;2018;58
48 Bizkaia;100 años y más;TOTAL;Mujeres;2022;398
48 Bizkaia;100 años y más;TOTAL;Mujeres;2021;360
48 Bizkaia;100 años y más;TOTAL;Mujeres;2020;314
48 Bizkaia;100 años y más;TOTAL;Mujeres;2019;299
48 Bizkaia;100 años y más;TOTAL;Mujeres;2018;289
09 Burgos;0-4 años;TOTAL;Hombres;2022;5.928
09 Burgos;0-4 años;TOTAL;Hombres;2021;6.367
09 Burgos;0-4 años;TOTAL;Hombres;2020;6.675
09 Burgos;0-4 años;TOTAL;Hombres;2019;6.829
09 Burgos;0-4 años;TOTAL;Hombres;2018;7.099
09 Burgos;0-4 años;TOTAL;Mujeres;2022;5.561
09 Burgos;0-4 años;TOTAL;Mujeres;2021;5.950
09 Burgos;0-4 años;TOTAL;Mujeres;2020;6.325
09 Burgos;0-4 años;TOTAL;Mujeres;2019;6.432
09 Burgos;0-4 años;TOTAL;Mujeres;2018;6.687
09 Burgos;5-9 años;TOTAL;Hombres;2022;7.763
09 Burgos;5-9 años;TOTAL;Hombres;2021;7.980
09 Burgos;5-9 años;TOTAL;Hombres;2020;8.247
09 Burgos;5-9 años;TOTAL;Hombres;2019;8.319
09 Burgos;5-9 años;TOTAL;Hombres;2018;8.496
09 Burgos;5-9 años;TOTAL;Mujeres;2022;7.326
09 Burgos;5-9 años;TOTAL;Mujeres;2021;7.559
09 Burgos;5-9 años;TOTAL;Mujeres;2020;7.656
09 Burgos;5-9 años;TOTAL;Mujeres;2019;7.770
09 Burgos;5-9 años;TOTAL;Mujeres;2018;8.001
09 Burgos;10-14 años;TOTAL;Hombres;2022;8.736
09 Burgos;10-14 años;TOTAL;Hombres;2021;8.669
09 Burgos;10-14 años;TOTAL;Hombres;2020;8.591
09 Burgos;10-14 años;TOTAL;Hombres;2019;8.456
09 Burgos;10-14 años;TOTAL;Hombres;2018;8.194
09 Burgos;10-14 años;TOTAL;Mujeres;2022;8.291
09 Burgos;10-14 años;TOTAL;Mujeres;2021;8.211
09 Burgos;10-14 años;TOTAL;Mujeres;2020;8.251
09 Burgos;10-14 años;TOTAL;Mujeres;2019;8.135
09 Burgos;10-14 años;TOTAL;Mujeres;2018;7.861
09 Burgos;15-19 años;TOTAL;Hombres;2022;8.336
09 Burgos;15-19 años;TOTAL;Hombres;2021;8.249
09 Burgos;15-19 años;TOTAL;Hombres;2020;8.225
09 Burgos;15-19 años;TOTAL;Hombres;2019;8.111
09 Burgos;15-19 años;TOTAL;Hombres;2018;8.054
09 Burgos;15-19 años;TOTAL;Mujeres;2022;7.871
09 Burgos;15-19 años;TOTAL;Mujeres;2021;7.784
09 Burgos;15-19 años;TOTAL;Mujeres;2020;7.711
09 Burgos;15-19 años;TOTAL;Mujeres;2019;7.652
09 Burgos;15-19 años;TOTAL;Mujeres;2018;7.435
09 Burgos;20-24 años;TOTAL;Hombres;2022;8.531
09 Burgos;20-24 años;TOTAL;Hombres;2021;8.363
09 Burgos;20-24 años;TOTAL;Hombres;2020;8.126
09 Burgos;20-24 años;TOTAL;Hombres;2019;7.944
09 Burgos;20-24 años;TOTAL;Hombres;2018;7.896
09 Burgos;20-24 años;TOTAL;Mujeres;2022;7.750
09 Burgos;20-24 años;TOTAL;Mujeres;2021;7.734
09 Burgos;20-24 años;TOTAL;Mujeres;2020;7.614
09 Burgos;20-24 años;TOTAL;Mujeres;2019;7.439
09 Burgos;20-24 años;TOTAL;Mujeres;2018;7.568
09 Burgos;25-29 años;TOTAL;Hombres;2022;8.254
09 Burgos;25-29 años;TOTAL;Hombres;2021;8.360
09 Burgos;25-29 años;TOTAL;Hombres;2020;8.509
09 Burgos;25-29 años;TOTAL;Hombres;2019;8.546
09 Burgos;25-29 años;TOTAL;Hombres;2018;8.767
09 Burgos;25-29 años;TOTAL;Mujeres;2022;7.519
09 Burgos;25-29 años;TOTAL;Mujeres;2021;7.622
09 Burgos;25-29 años;TOTAL;Mujeres;2020;7.835
09 Burgos;25-29 años;TOTAL;Mujeres;2019;7.980
09 Burgos;25-29 años;TOTAL;Mujeres;2018;8.066
09 Burgos;30-34 años;TOTAL;Hombres;2022;9.099
09 Burgos;30-34 años;TOTAL;Hombres;2021;9.367
09 Burgos;30-34 años;TOTAL;Hombres;2020;9.523
09 Burgos;30-34 años;TOTAL;Hombres;2019;9.756
09 Burgos;30-34 años;TOTAL;Hombres;2018;10.002
09 Burgos;30-34 años;TOTAL;Mujeres;2022;8.481
09 Burgos;30-34 años;TOTAL;Mujeres;2021;8.798
09 Burgos;30-34 años;TOTAL;Mujeres;2020;9.062
09 Burgos;30-34 años;TOTAL;Mujeres;2019;9.223
09 Burgos;30-34 años;TOTAL;Mujeres;2018;9.531
09 Burgos;35-39 años;TOTAL;Hombres;2022;10.657
09 Burgos;35-39 años;TOTAL;Hombres;2021;11.023
09 Burgos;35-39 años;TOTAL;Hombres;2020;11.460
09 Burgos;35-39 años;TOTAL;Hombres;2019;11.865
09 Burgos;35-39 años;TOTAL;Hombres;2018;12.494
09 Burgos;35-39 años;TOTAL;Mujeres;2022;10.042
09 Burgos;35-39 años;TOTAL;Mujeres;2021;10.372
09 Burgos;35-39 años;TOTAL;Mujeres;2020;10.765
09 Burgos;35-39 años;TOTAL;Mujeres;2019;11.116
09 Burgos;35-39 años;TOTAL;Mujeres;2018;11.601
09 Burgos;40-44 años;TOTAL;Hombres;2022;13.352
09 Burgos;40-44 años;TOTAL;Hombres;2021;13.895
09 Burgos;40-44 años;TOTAL;Hombres;2020;14.175
09 Burgos;40-44 años;TOTAL;Hombres;2019;14.414
09 Burgos;40-44 años;TOTAL;Hombres;2018;14.479
09 Burgos;40-44 años;TOTAL;Mujeres;2022;12.502
09 Burgos;40-44 años;TOTAL;Mujeres;2021;13.075
09 Burgos;40-44 años;TOTAL;Mujeres;2020;13.420
09 Burgos;40-44 años;TOTAL;Mujeres;2019;13.729
